"Date","waterYear","Temperature_C","cond_uScm","wy_doy","ice_or_no","ice_presence","Flow","cumulative_dis","airT_mean","airT_max","airT_min","wind_10m_mean","wind_10m_max","cumulative_water_temp","cumulWaterTemp_3day_slope","cumulWaterTemp_5day_slope","CFDD","temp_5day_mean","temp_7day_mean","z_cond_uScm","CLWD","wind_2day_mean"
2013-12-03,2014,0.6,22.36,64,1,"ice",0.82,119.61,-6.56166666666667,-3.42,-16.3,13.6528955005385,24.3026038392258,128.2,0.599999999999976,0.65,20,-4.21041666666667,-3.43214285714286,0.716497716802293,0,19.4008319834981
2013-12-04,2014,0.6,22.38,65,1,"ice",0.78,120.39,-19.7079166666667,-17.16,-21.89,5.96003995015055,26.0947994133313,128.8,0.599999999999976,0.619999999999999,21,-7.7955,-6.02404761904762,0.752357991070962,1,9.80646772534451
2013-12-05,2014,0.5,22.39,66,1,"ice",0.75,121.14,-18.515,-15.34,-20.45,15.8405077186187,21.9166085267118,129.3,0.549999999999968,0.579999999999999,22,-10.7883333333333,-8.46785714285714,0.7702881282053,0,10.9002738343846
2013-12-06,2014,0.5,22.4,67,1,"ice",0.72,121.86,-19.1308333333333,-17.68,-20.09,17.4298217154346,23.9571203550609,129.8,0.49999999999998,0.550000000000001,23,-13.6303333333333,-10.9461904761905,0.788218265339631,0,16.6351647170267
2013-12-07,2014,0.5,22.41,68,1,"ice",0.69,122.55,-14.185,-11.03,-17.29,13.2826703605956,21.08528889294,130.3,0.499999999999976,0.520000000000005,24,-15.6200833333333,-12.4653571428571,0.806148402473969,0,15.3562460380151
2013-12-08,2014,0.5,22.42,69,1,"ice",0.66,123.21,-16.8916666666667,-14.11,-19.75,15.055972306538,30.7264373729172,130.8,0.499999999999985,0.500000000000008,25,-17.6860833333333,-14.1754761904762,0.824078539608306,0,14.1693213335668
2013-12-09,2014,0.4,22.43,70,1,"ice",0.65,123.86,-21.1966666666667,-17.61,-23.4,25.4659115085623,35.9086896353909,131.2,0.449999999999989,0.479999999999994,26,-17.9838333333333,-16.5983928571429,0.842008676742638,0,20.2609419075502
2013-12-10,2014,0.5,22.44,71,1,"ice",0.64,124.5,-13.37375,-11.5,-17.85,33.229330492954,33.4197640151199,131.7,0.449999999999976,0.470000000000002,27,-16.9555833333333,-17.5715476190476,0.859938813876975,0,29.3476210007581
2013-12-11,2014,0.5,22.45,72,1,"ice",0.64,125.14,-8.80208333333333,-2.77,-11.89,32.831904011698,33.0223375339393,132.2,0.499999999999982,0.470000000000009,28,-14.8898333333333,-16.0135714285714,0.877868951011306,0,33.030617252326
2013-12-12,2014,0.6,22.46,73,1,"ice",0.63,125.77,-1.585,1.64,-3.56,32.4344775308088,32.6249110527587,132.8,0.549999999999969,0.500000000000004,29,-12.3698333333333,-13.595,0.895799088145644,0,32.6331907712534
2013-12-13,2014,0.6,22.47,74,1,"ice",0.63,126.4,-5.77916666666667,-3.27,-10.27,32.0370510494537,32.2274845715781,133.4,0.599999999999964,0.549999999999991,30,-10.1473333333333,-11.687619047619,0.913729225279975,0,32.2357642901312
